scenario_1,scenario_2,spearman_rho,p_value
41,77,1.0,0.0
41,78,0.9440559440559443,3.927261080965951e-06
41,79,0.8741258741258742,0.0002007130733242317
41,80,0.8531468531468532,0.0004181179404149969
41,81,0.7692307692307694,0.0034464502618274493
41,82,0.8741258741258742,0.0002007130733242317
41,83,0.8531468531468532,0.0004181179404149969
41,84,0.7692307692307694,0.0034464502618274493
41,85,0.8741258741258742,0.0002007130733242317
41,86,0.8531468531468532,0.0004181179404149969
41,87,0.7692307692307694,0.0034464502618274493
41,88,0.8741258741258742,0.0002007130733242317
41,89,0.8531468531468532,0.0004181179404149969
41,90,0.7692307692307694,0.0034464502618274493
41,91,0.9790209790209792,3.0898013985487064e-08
41,92,1.0,0.0
41,93,0.9440559440559443,3.927261080965951e-06
41,94,0.9790209790209792,3.0898013985487064e-08
41,95,1.0,0.0
41,96,0.9440559440559443,3.927261080965951e-06
41,97,0.8741258741258742,0.0002007130733242317
41,98,0.8531468531468532,0.0004181179404149969
41,99,0.7692307692307694,0.0034464502618274493
41,100,0.8741258741258742,0.0002007130733242317
41,101,0.8531468531468532,0.0004181179404149969
41,102,0.7692307692307694,0.0034464502618274493
41,103,0.8741258741258742,0.0002007130733242317
41,104,0.8531468531468532,0.0004181179404149969
41,105,0.7692307692307694,0.0034464502618274493
41,106,0.8741258741258742,0.0002007130733242317
41,107,0.8531468531468532,0.0004181179404149969
41,108,0.7692307692307694,0.0034464502618274493
41,109,0.9790209790209792,3.0898013985487064e-08
41,110,1.0,0.0
41,111,0.9440559440559443,3.927261080965951e-06
41,112,0.9790209790209792,3.0898013985487064e-08
41,113,1.0,0.0
41,114,0.9440559440559443,3.927261080965951e-06
41,115,0.8741258741258742,0.0002007130733242317
41,116,0.8531468531468532,0.0004181179404149969
41,117,0.7692307692307694,0.0034464502618274493
41,118,0.8741258741258742,0.0002007130733242317
41,119,0.8531468531468532,0.0004181179404149969
41,120,0.7692307692307694,0.0034464502618274493
41,121,0.8741258741258742,0.0002007130733242317
41,122,0.8531468531468532,0.0004181179404149969
41,123,0.7692307692307694,0.0034464502618274493
41,124,0.8741258741258742,0.0002007130733242317
41,125,0.8531468531468532,0.0004181179404149969
41,126,0.7692307692307694,0.0034464502618274493
41,127,0.9790209790209792,3.0898013985487064e-08
41,128,1.0,0.0
41,129,0.9440559440559443,3.927261080965951e-06
41,130,0.9790209790209792,3.0898013985487064e-08
41,131,1.0,0.0
41,132,0.9440559440559443,3.927261080965951e-06
41,133,0.8741258741258742,0.0002007130733242317
41,134,0.8531468531468532,0.0004181179404149969
41,135,0.7692307692307694,0.0034464502618274493
41,136,0.8741258741258742,0.0002007130733242317
41,137,0.8531468531468532,0.0004181179404149969
41,138,0.7692307692307694,0.0034464502618274493
41,139,0.8741258741258742,0.0002007130733242317
41,140,0.8531468531468532,0.0004181179404149969
41,141,0.7692307692307694,0.0034464502618274493
41,142,0.8741258741258742,0.0002007130733242317
41,143,0.8531468531468532,0.0004181179404149969
41,144,0.7692307692307694,0.0034464502618274493
41,145,0.9790209790209792,3.0898013985487064e-08
41,146,1.0,0.0
41,147,0.9440559440559443,3.927261080965951e-06
41,148,0.9790209790209792,3.0898013985487064e-08
41,149,1.0,0.0
41,150,0.9440559440559443,3.927261080965951e-06
41,151,0.8741258741258742,0.0002007130733242317
41,152,0.8531468531468532,0.0004181179404149969
41,153,0.7692307692307694,0.0034464502618274493
41,154,0.8741258741258742,0.0002007130733242317
41,155,0.8531468531468532,0.0004181179404149969
41,156,0.7692307692307694,0.0034464502618274493
41,157,0.8741258741258742,0.0002007130733242317
41,158,0.8531468531468532,0.0004181179404149969
41,159,0.7692307692307694,0.0034464502618274493
41,160,0.8741258741258742,0.0002007130733242317
41,161,0.8531468531468532,0.0004181179404149969
41,162,0.7692307692307694,0.0034464502618274493
42,43,0.8041958041958043,0.0016147689860699299
42,44,0.8461538461538463,0.0005211337004810046
42,45,0.8741258741258742,0.0002007130733242317
42,46,0.8041958041958043,0.0016147689860699299
42,47,0.8461538461538463,0.0005211337004810046
42,48,0.8741258741258742,0.0002007130733242317
42,49,0.8041958041958043,0.0016147689860699299
42,50,0.8461538461538463,0.0005211337004810046
42,51,0.8741258741258742,0.0002007130733242317
42,52,0.8041958041958043,0.0016147689860699299
42,53,0.8461538461538463,0.0005211337004810046
42,54,0.8741258741258742,0.0002007130733242317
42,55,0.8741258741258742,0.0002007130733242317
42,56,0.9440559440559443,3.927261080965951e-06
42,57,1.0,0.0
42,58,0.8741258741258742,0.0002007130733242317
42,59,0.9440559440559443,3.927261080965951e-06
42,60,1.0,0.0
42,61,0.8041958041958043,0.0016147689860699299
42,62,0.8461538461538463,0.0005211337004810046
42,63,0.8741258741258742,0.0002007130733242317
42,64,0.8041958041958043,0.0016147689860699299
42,65,0.8461538461538463,0.0005211337004810046
42,66,0.8741258741258742,0.0002007130733242317
42,67,0.8041958041958043,0.0016147689860699299
42,68,0.8461538461538463,0.0005211337004810046
42,69,0.8741258741258742,0.0002007130733242317
42,70,0.8041958041958043,0.0016147689860699299
42,71,0.8461538461538463,0.0005211337004810046
42,72,0.8741258741258742,0.0002007130733242317
42,73,0.8741258741258742,0.0002007130733242317
42,74,0.9440559440559443,3.927261080965951e-06
42,75,1.0,0.0
42,76,0.8741258741258742,0.0002007130733242317
42,77,0.9440559440559443,3.927261080965951e-06
42,78,1.0,0.0
42,79,0.8041958041958043,0.0016147689860699299
42,80,0.8461538461538463,0.0005211337004810046
42,81,0.8741258741258742,0.0002007130733242317
42,82,0.8041958041958043,0.0016147689860699299
42,83,0.8461538461538463,0.0005211337004810046
42,84,0.8741258741258742,0.0002007130733242317
42,85,0.8041958041958043,0.0016147689860699299
42,86,0.8461538461538463,0.0005211337004810046
42,87,0.8741258741258742,0.0002007130733242317
42,88,0.8041958041958043,0.0016147689860699299
42,89,0.8461538461538463,0.0005211337004810046
42,90,0.8741258741258742,0.0002007130733242317
42,91,0.8741258741258742,0.0002007130733242317
42,92,0.9440559440559443,3.927261080965951e-06
42,93,1.0,0.0
42,94,0.8741258741258742,0.0002007130733242317
42,95,0.9440559440559443,3.927261080965951e-06
42,96,1.0,0.0
42,97,0.8041958041958043,0.0016147689860699299
42,98,0.8461538461538463,0.0005211337004810046
42,99,0.8741258741258742,0.0002007130733242317
42,100,0.8041958041958043,0.0016147689860699299
42,101,0.8461538461538463,0.0005211337004810046
42,102,0.8741258741258742,0.0002007130733242317
42,103,0.8041958041958043,0.0016147689860699299
42,104,0.8461538461538463,0.0005211337004810046
42,105,0.8741258741258742,0.0002007130733242317
42,106,0.8041958041958043,0.0016147689860699299
42,107,0.8461538461538463,0.0005211337004810046
42,108,0.8741258741258742,0.0002007130733242317
42,109,0.8741258741258742,0.0002007130733242317
42,110,0.9440559440559443,3.927261080965951e-06
42,111,1.0,0.0
42,112,0.8741258741258742,0.0002007130733242317
42,113,0.9440559440559443,3.927261080965951e-06
42,114,1.0,0.0
42,115,0.8041958041958043,0.0016147689860699299
42,116,0.8461538461538463,0.0005211337004810046
42,117,0.8741258741258742,0.0002007130733242317
42,118,0.8041958041958043,0.0016147689860699299
42,119,0.8461538461538463,0.0005211337004810046
42,120,0.8741258741258742,0.0002007130733242317
42,121,0.8041958041958043,0.0016147689860699299
42,122,0.8461538461538463,0.0005211337004810046
42,123,0.8741258741258742,0.0002007130733242317
42,124,0.8041958041958043,0.0016147689860699299
42,125,0.8461538461538463,0.0005211337004810046
42,126,0.8741258741258742,0.0002007130733242317
42,127,0.8741258741258742,0.0002007130733242317
42,128,0.9440559440559443,3.927261080965951e-06
42,129,1.0,0.0
42,130,0.8741258741258742,0.0002007130733242317
42,131,0.9440559440559443,3.927261080965951e-06
42,132,1.0,0.0
42,133,0.8041958041958043,0.0016147689860699299
42,134,0.8461538461538463,0.0005211337004810046
42,135,0.8741258741258742,0.0002007130733242317
42,136,0.8041958041958043,0.0016147689860699299
42,137,0.8461538461538463,0.0005211337004810046
42,138,0.8741258741258742,0.0002007130733242317
42,139,0.8041958041958043,0.0016147689860699299
42,140,0.8461538461538463,0.0005211337004810046
42,141,0.8741258741258742,0.0002007130733242317
42,142,0.8041958041958043,0.0016147689860699299
42,143,0.8461538461538463,0.0005211337004810046
42,144,0.8741258741258742,0.0002007130733242317
42,145,0.8741258741258742,0.0002007130733242317
42,146,0.9440559440559443,3.927261080965951e-06
42,147,1.0,0.0
42,148,0.8741258741258742,0.0002007130733242317
42,149,0.9440559440559443,3.927261080965951e-06
42,150,1.0,0.0
42,151,0.8041958041958043,0.0016147689860699299
42,152,0.8461538461538463,0.0005211337004810046
42,153,0.8741258741258742,0.0002007130733242317
42,154,0.8041958041958043,0.0016147689860699299
42,155,0.8461538461538463,0.0005211337004810046
42,156,0.8741258741258742,0.0002007130733242317
42,157,0.8041958041958043,0.0016147689860699299
42,158,0.8461538461538463,0.0005211337004810046
42,159,0.8741258741258742,0.0002007130733242317
42,160,0.8041958041958043,0.0016147689860699299
42,161,0.8461538461538463,0.0005211337004810046
42,162,0.8741258741258742,0.0002007130733242317
43,44,0.9720279720279721,1.2868115751495034e-07
43,45,0.8391608391608393,0.0006428259886278202
43,46,1.0,0.0
43,47,0.9720279720279721,1.2868115751495034e-07
43,48,0.8391608391608393,0.0006428259886278202
43,49,1.0,0.0
43,50,0.9720279720279721,1.2868115751495034e-07
43,51,0.8391608391608393,0.0006428259886278202
43,52,1.0,0.0
43,53,0.9720279720279721,1.2868115751495034e-07
43,54,0.8391608391608393,0.0006428259886278202
43,55,0.8951048951048951,8.36658642909172e-05
43,56,0.8741258741258742,0.0002007130733242317
43,57,0.8041958041958043,0.0016147689860699299
43,58,0.8951048951048951,8.36658642909172e-05
43,59,0.8741258741258742,0.0002007130733242317
43,60,0.8041958041958043,0.0016147689860699299
43,61,1.0,0.0
43,62,0.9720279720279721,1.2868115751495034e-07
43,63,0.8391608391608393,0.0006428259886278202
43,64,1.0,0.0
43,65,0.9720279720279721,1.2868115751495034e-07
43,66,0.8391608391608393,0.0006428259886278202
43,67,1.0,0.0
43,68,0.9720279720279721,1.2868115751495034e-07
43,69,0.8391608391608393,0.0006428259886278202
43,70,1.0,0.0
43,71,0.9720279720279721,1.2868115751495034e-07
43,72,0.8391608391608393,0.0006428259886278202
43,73,0.8951048951048951,8.36658642909172e-05
43,74,0.8741258741258742,0.0002007130733242317
43,75,0.8041958041958043,0.0016147689860699299
43,76,0.8951048951048951,8.36658642909172e-05
43,77,0.8741258741258742,0.0002007130733242317
43,78,0.8041958041958043,0.0016147689860699299
43,79,1.0,0.0
43,80,0.9720279720279721,1.2868115751495034e-07
43,81,0.8391608391608393,0.0006428259886278202
43,82,1.0,0.0
43,83,0.9720279720279721,1.2868115751495034e-07
43,84,0.8391608391608393,0.0006428259886278202
43,85,1.0,0.0
43,86,0.9720279720279721,1.2868115751495034e-07
43,87,0.8391608391608393,0.0006428259886278202
43,88,1.0,0.0
43,89,0.9720279720279721,1.2868115751495034e-07
43,90,0.8391608391608393,0.0006428259886278202
43,91,0.8951048951048951,8.36658642909172e-05
43,92,0.8741258741258742,0.0002007130733242317
43,93,0.8041958041958043,0.0016147689860699299
43,94,0.8951048951048951,8.36658642909172e-05
43,95,0.8741258741258742,0.0002007130733242317
43,96,0.8041958041958043,0.0016147689860699299
43,97,1.0,0.0
43,98,0.9720279720279721,1.2868115751495034e-07
43,99,0.8391608391608393,0.0006428259886278202
43,100,1.0,0.0
43,101,0.9720279720279721,1.2868115751495034e-07
43,102,0.8391608391608393,0.0006428259886278202
43,103,1.0,0.0
43,104,0.9720279720279721,1.2868115751495034e-07
43,105,0.8391608391608393,0.0006428259886278202
43,106,1.0,0.0
43,107,0.9720279720279721,1.2868115751495034e-07
43,108,0.8391608391608393,0.0006428259886278202
43,109,0.8951048951048951,8.36658642909172e-05
43,110,0.8741258741258742,0.0002007130733242317
43,111,0.8041958041958043,0.0016147689860699299
43,112,0.8951048951048951,8.36658642909172e-05
43,113,0.8741258741258742,0.0002007130733242317
43,114,0.8041958041958043,0.0016147689860699299
43,115,1.0,0.0
43,116,0.9720279720279721,1.2868115751495034e-07
43,117,0.8391608391608393,0.0006428259886278202
43,118,1.0,0.0
43,119,0.9720279720279721,1.2868115751495034e-07
43,120,0.8391608391608393,0.0006428259886278202
43,121,1.0,0.0
43,122,0.9720279720279721,1.2868115751495034e-07
43,123,0.8391608391608393,0.0006428259886278202
43,124,1.0,0.0
43,125,0.9720279720279721,1.2868115751495034e-07
43,126,0.8391608391608393,0.0006428259886278202
43,127,0.8951048951048951,8.36658642909172e-05
43,128,0.8741258741258742,0.0002007130733242317
43,129,0.8041958041958043,0.0016147689860699299
43,130,0.8951048951048951,8.36658642909172e-05
43,131,0.8741258741258742,0.0002007130733242317
43,132,0.8041958041958043,0.0016147689860699299
43,133,1.0,0.0
43,134,0.9720279720279721,1.2868115751495034e-07
43,135,0.8391608391608393,0.0006428259886278202
43,136,1.0,0.0
43,137,0.9720279720279721,1.2868115751495034e-07
43,138,0.8391608391608393,0.0006428259886278202
43,139,1.0,0.0
43,140,0.9720279720279721,1.2868115751495034e-07
43,141,0.8391608391608393,0.0006428259886278202
43,142,1.0,0.0
43,143,0.9720279720279721,1.2868115751495034e-07
43,144,0.8391608391608393,0.0006428259886278202
43,145,0.8951048951048951,8.36658642909172e-05
43,146,0.8741258741258742,0.0002007130733242317
43,147,0.8041958041958043,0.0016147689860699299
43,148,0.8951048951048951,8.36658642909172e-05
43,149,0.8741258741258742,0.0002007130733242317
43,150,0.8041958041958043,0.0016147689860699299
43,151,1.0,0.0
43,152,0.9720279720279721,1.2868115751495034e-07
43,153,0.8391608391608393,0.0006428259886278202
43,154,1.0,0.0
43,155,0.9720279720279721,1.2868115751495034e-07
43,156,0.8391608391608393,0.0006428259886278202
43,157,1.0,0.0
43,158,0.9720279720279721,1.2868115751495034e-07
43,159,0.8391608391608393,0.0006428259886278202
43,160,1.0,0.0
43,161,0.9720279720279721,1.2868115751495034e-07
43,162,0.8391608391608393,0.0006428259886278202
44,45,0.9300699300699302,1.170222792865967e-05
44,46,0.9720279720279721,1.2868115751495034e-07
44,47,1.0,0.0
44,48,0.9300699300699302,1.170222792865967e-05
44,49,0.9720279720279721,1.2868115751495034e-07
44,50,1.0,0.0
44,51,0.9300699300699302,1.170222792865967e-05
44,52,0.9720279720279721,1.2868115751495034e-07
44,53,1.0,0.0
44,54,0.9300699300699302,1.170222792865967e-05
44,55,0.8321678321678322,0.0007854416778536138
44,56,0.8531468531468532,0.0004181179404149969
44,57,0.8461538461538463,0.0005211337004810046
44,58,0.8321678321678322,0.0007854416778536138
44,59,0.8531468531468532,0.0004181179404149969
44,60,0.8461538461538463,0.0005211337004810046
44,61,0.9720279720279721,1.2868115751495034e-07
44,62,1.0,0.0
44,63,0.9300699300699302,1.170222792865967e-05
44,64,0.9720279720279721,1.2868115751495034e-07
44,65,1.0,0.0
44,66,0.9300699300699302,1.170222792865967e-05
44,67,0.9720279720279721,1.2868115751495034e-07
44,68,1.0,0.0
44,69,0.9300699300699302,1.170222792865967e-05
44,70,0.9720279720279721,1.2868115751495034e-07
44,71,1.0,0.0
44,72,0.9300699300699302,1.170222792865967e-05
44,73,0.8321678321678322,0.0007854416778536138
44,74,0.8531468531468532,0.0004181179404149969
44,75,0.8461538461538463,0.0005211337004810046
44,76,0.8321678321678322,0.0007854416778536138
44,77,0.8531468531468532,0.0004181179404149969
44,78,0.8461538461538463,0.0005211337004810046
44,79,0.9720279720279721,1.2868115751495034e-07
44,80,1.0,0.0
44,81,0.9300699300699302,1.170222792865967e-05
44,82,0.9720279720279721,1.2868115751495034e-07
44,83,1.0,0.0
44,84,0.9300699300699302,1.170222792865967e-05
44,85,0.9720279720279721,1.2868115751495034e-07
44,86,1.0,0.0
44,87,0.9300699300699302,1.170222792865967e-05
44,88,0.9720279720279721,1.2868115751495034e-07
44,89,1.0,0.0
44,90,0.9300699300699302,1.170222792865967e-05
44,91,0.8321678321678322,0.0007854416778536138
44,92,0.8531468531468532,0.0004181179404149969
44,93,0.8461538461538463,0.0005211337004810046
44,94,0.8321678321678322,0.0007854416778536138
44,95,0.8531468531468532,0.0004181179404149969
44,96,0.8461538461538463,0.0005211337004810046
44,97,0.9720279720279721,1.2868115751495034e-07
44,98,1.0,0.0
44,99,0.9300699300699302,1.170222792865967e-05
44,100,0.9720279720279721,1.2868115751495034e-07
44,101,1.0,0.0
44,102,0.9300699300699302,1.170222792865967e-05
44,103,0.9720279720279721,1.2868115751495034e-07
44,104,1.0,0.0
44,105,0.9300699300699302,1.170222792865967e-05
44,106,0.9720279720279721,1.2868115751495034e-07
44,107,1.0,0.0
44,108,0.9300699300699302,1.170222792865967e-05
44,109,0.8321678321678322,0.0007854416778536138
44,110,0.8531468531468532,0.0004181179404149969
44,111,0.8461538461538463,0.0005211337004810046
44,112,0.8321678321678322,0.0007854416778536138
44,113,0.8531468531468532,0.0004181179404149969
44,114,0.8461538461538463,0.0005211337004810046
44,115,0.9720279720279721,1.2868115751495034e-07
44,116,1.0,0.0
44,117,0.9300699300699302,1.170222792865967e-05
44,118,0.9720279720279721,1.2868115751495034e-07
44,119,1.0,0.0
44,120,0.9300699300699302,1.170222792865967e-05
44,121,0.9720279720279721,1.2868115751495034e-07
44,122,1.0,0.0
44,123,0.9300699300699302,1.170222792865967e-05
44,124,0.9720279720279721,1.2868115751495034e-07
44,125,1.0,0.0
44,126,0.9300699300699302,1.170222792865967e-05
44,127,0.8321678321678322,0.0007854416778536138
44,128,0.8531468531468532,0.0004181179404149969
44,129,0.8461538461538463,0.0005211337004810046
44,130,0.8321678321678322,0.0007854416778536138
44,131,0.8531468531468532,0.0004181179404149969
44,132,0.8461538461538463,0.0005211337004810046
44,133,0.9720279720279721,1.2868115751495034e-07
44,134,1.0,0.0
44,135,0.9300699300699302,1.170222792865967e-05
44,136,0.9720279720279721,1.2868115751495034e-07
44,137,1.0,0.0
44,138,0.9300699300699302,1.170222792865967e-05
44,139,0.9720279720279721,1.2868115751495034e-07
44,140,1.0,0.0
44,141,0.9300699300699302,1.170222792865967e-05
44,142,0.9720279720279721,1.2868115751495034e-07
44,143,1.0,0.0
44,144,0.9300699300699302,1.170222792865967e-05
44,145,0.8321678321678322,0.0007854416778536138
44,146,0.8531468531468532,0.0004181179404149969
44,147,0.8461538461538463,0.0005211337004810046
44,148,0.8321678321678322,0.0007854416778536138
44,149,0.8531468531468532,0.0004181179404149969
44,150,0.8461538461538463,0.0005211337004810046
44,151,0.9720279720279721,1.2868115751495034e-07
44,152,1.0,0.0
44,153,0.9300699300699302,1.170222792865967e-05
44,154,0.9720279720279721,1.2868115751495034e-07
44,155,1.0,0.0
44,156,0.9300699300699302,1.170222792865967e-05
44,157,0.9720279720279721,1.2868115751495034e-07
44,158,1.0,0.0
44,159,0.9300699300699302,1.170222792865967e-05
44,160,0.9720279720279721,1.2868115751495034e-07
44,161,1.0,0.0
44,162,0.9300699300699302,1.170222792865967e-05
45,46,0.8391608391608393,0.0006428259886278202
45,47,0.9300699300699302,1.170222792865967e-05
45,48,1.0,0.0
45,49,0.8391608391608393,0.0006428259886278202
45,50,0.9300699300699302,1.170222792865967e-05
45,51,1.0,0.0
45,52,0.8391608391608393,0.0006428259886278202
45,53,0.9300699300699302,1.170222792865967e-05
45,54,1.0,0.0
45,55,0.6923076923076924,0.0125930304960941
45,56,0.7692307692307694,0.0034464502618274493
45,57,0.8741258741258742,0.0002007130733242317
45,58,0.6923076923076924,0.0125930304960941
45,59,0.7692307692307694,0.0034464502618274493
45,60,0.8741258741258742,0.0002007130733242317
45,61,0.8391608391608393,0.0006428259886278202
45,62,0.9300699300699302,1.170222792865967e-05
45,63,1.0,0.0
45,64,0.8391608391608393,0.0006428259886278202
45,65,0.9300699300699302,1.170222792865967e-05
45,66,1.0,0.0
45,67,0.8391608391608393,0.0006428259886278202
45,68,0.9300699300699302,1.170222792865967e-05
45,69,1.0,0.0
45,70,0.8391608391608393,0.0006428259886278202
45,71,0.9300699300699302,1.170222792865967e-05
45,72,1.0,0.0
45,73,0.6923076923076924,0.0125930304960941
45,74,0.7692307692307694,0.0034464502618274493
45,75,0.8741258741258742,0.0002007130733242317
45,76,0.6923076923076924,0.0125930304960941
45,77,0.7692307692307694,0.0034464502618274493
45,78,0.8741258741258742,0.0002007130733242317
45,79,0.8391608391608393,0.0006428259886278202
45,80,0.9300699300699302,1.170222792865967e-05
45,81,1.0,0.0
45,82,0.8391608391608393,0.0006428259886278202
45,83,0.9300699300699302,1.170222792865967e-05
45,84,1.0,0.0
45,85,0.8391608391608393,0.0006428259886278202
45,86,0.9300699300699302,1.170222792865967e-05
45,87,1.0,0.0
45,88,0.8391608391608393,0.0006428259886278202
45,89,0.9300699300699302,1.170222792865967e-05
45,90,1.0,0.0
45,91,0.6923076923076924,0.0125930304960941
45,92,0.7692307692307694,0.0034464502618274493
45,93,0.8741258741258742,0.0002007130733242317
45,94,0.6923076923076924,0.0125930304960941
45,95,0.7692307692307694,0.0034464502618274493
45,96,0.8741258741258742,0.0002007130733242317
45,97,0.8391608391608393,0.0006428259886278202
45,98,0.9300699300699302,1.170222792865967e-05
45,99,1.0,0.0
45,100,0.8391608391608393,0.0006428259886278202
45,101,0.9300699300699302,1.170222792865967e-05
45,102,1.0,0.0
45,103,0.8391608391608393,0.0006428259886278202
45,104,0.9300699300699302,1.170222792865967e-05
45,105,1.0,0.0
45,106,0.8391608391608393,0.0006428259886278202
45,107,0.9300699300699302,1.170222792865967e-05
45,108,1.0,0.0
45,109,0.6923076923076924,0.0125930304960941
45,110,0.7692307692307694,0.0034464502618274493
45,111,0.8741258741258742,0.0002007130733242317
45,112,0.6923076923076924,0.0125930304960941
45,113,0.7692307692307694,0.0034464502618274493
45,114,0.8741258741258742,0.0002007130733242317
45,115,0.8391608391608393,0.0006428259886278202
45,116,0.9300699300699302,1.170222792865967e-05
45,117,1.0,0.0
45,118,0.8391608391608393,0.0006428259886278202
45,119,0.9300699300699302,1.170222792865967e-05
45,120,1.0,0.0
45,121,0.8391608391608393,0.0006428259886278202
45,122,0.9300699300699302,1.170222792865967e-05
45,123,1.0,0.0
45,124,0.8391608391608393,0.0006428259886278202
45,125,0.9300699300699302,1.170222792865967e-05
45,126,1.0,0.0
45,127,0.6923076923076924,0.0125930304960941
45,128,0.7692307692307694,0.0034464502618274493
45,129,0.8741258741258742,0.0002007130733242317
45,130,0.6923076923076924,0.0125930304960941
45,131,0.7692307692307694,0.0034464502618274493
45,132,0.8741258741258742,0.0002007130733242317
45,133,0.8391608391608393,0.0006428259886278202
45,134,0.9300699300699302,1.170222792865967e-05
45,135,1.0,0.0
45,136,0.8391608391608393,0.0006428259886278202
45,137,0.9300699300699302,1.170222792865967e-05
45,138,1.0,0.0
45,139,0.8391608391608393,0.0006428259886278202
45,140,0.9300699300699302,1.170222792865967e-05
45,141,1.0,0.0
45,142,0.8391608391608393,0.0006428259886278202
45,143,0.9300699300699302,1.170222792865967e-05
45,144,1.0,0.0
45,145,0.6923076923076924,0.0125930304960941
45,146,0.7692307692307694,0.0034464502618274493
45,147,0.8741258741258742,0.0002007130733242317
45,148,0.6923076923076924,0.0125930304960941
45,149,0.7692307692307694,0.0034464502618274493
45,150,0.8741258741258742,0.0002007130733242317
45,151,0.8391608391608393,0.0006428259886278202
45,152,0.9300699300699302,1.170222792865967e-05
45,153,1.0,0.0
45,154,0.8391608391608393,0.0006428259886278202
45,155,0.9300699300699302,1.170222792865967e-05
45,156,1.0,0.0
45,157,0.8391608391608393,0.0006428259886278202
45,158,0.9300699300699302,1.170222792865967e-05
45,159,1.0,0.0
45,160,0.8391608391608393,0.0006428259886278202
45,161,0.9300699300699302,1.170222792865967e-05
45,162,1.0,0.0
46,47,0.9720279720279721,1.2868115751495034e-07
46,48,0.8391608391608393,0.0006428259886278202
46,49,1.0,0.0
46,50,0.9720279720279721,1.2868115751495034e-07
46,51,0.8391608391608393,0.0006428259886278202
46,52,1.0,0.0
46,53,0.9720279720279721,1.2868115751495034e-07
46,54,0.8391608391608393,0.0006428259886278202
46,55,0.8951048951048951,8.36658642909172e-05
46,56,0.8741258741258742,0.0002007130733242317
46,57,0.8041958041958043,0.0016147689860699299
46,58,0.8951048951048951,8.36658642909172e-05
46,59,0.8741258741258742,0.0002007130733242317
46,60,0.8041958041958043,0.0016147689860699299
46,61,1.0,0.0
46,62,0.9720279720279721,1.2868115751495034e-07
46,63,0.8391608391608393,0.0006428259886278202
46,64,1.0,0.0
46,65,0.9720279720279721,1.2868115751495034e-07
46,66,0.8391608391608393,0.0006428259886278202
46,67,1.0,0.0
46,68,0.9720279720279721,1.2868115751495034e-07
46,69,0.8391608391608393,0.0006428259886278202
46,70,1.0,0.0
46,71,0.9720279720279721,1.2868115751495034e-07
46,72,0.8391608391608393,0.0006428259886278202
46,73,0.8951048951048951,8.36658642909172e-05
46,74,0.8741258741258742,0.0002007130733242317
46,75,0.8041958041958043,0.0016147689860699299
46,76,0.8951048951048951,8.36658642909172e-05
46,77,0.8741258741258742,0.0002007130733242317
46,78,0.8041958041958043,0.0016147689860699299
46,79,1.0,0.0
46,80,0.9720279720279721,1.2868115751495034e-07
46,81,0.8391608391608393,0.0006428259886278202
46,82,1.0,0.0
46,83,0.9720279720279721,1.2868115751495034e-07
46,84,0.8391608391608393,0.0006428259886278202
46,85,1.0,0.0
46,86,0.9720279720279721,1.2868115751495034e-07
46,87,0.8391608391608393,0.0006428259886278202
46,88,1.0,0.0
46,89,0.9720279720279721,1.2868115751495034e-07
46,90,0.8391608391608393,0.0006428259886278202
46,91,0.8951048951048951,8.36658642909172e-05
46,92,0.8741258741258742,0.0002007130733242317
46,93,0.8041958041958043,0.0016147689860699299
46,94,0.8951048951048951,8.36658642909172e-05
46,95,0.8741258741258742,0.0002007130733242317
46,96,0.8041958041958043,0.0016147689860699299
46,97,1.0,0.0
46,98,0.9720279720279721,1.2868115751495034e-07
46,99,0.8391608391608393,0.0006428259886278202
46,100,1.0,0.0
46,101,0.9720279720279721,1.2868115751495034e-07
46,102,0.8391608391608393,0.0006428259886278202
46,103,1.0,0.0
46,104,0.9720279720279721,1.2868115751495034e-07
46,105,0.8391608391608393,0.0006428259886278202
46,106,1.0,0.0
46,107,0.9720279720279721,1.2868115751495034e-07
46,108,0.8391608391608393,0.0006428259886278202
46,109,0.8951048951048951,8.36658642909172e-05
46,110,0.8741258741258742,0.0002007130733242317
46,111,0.8041958041958043,0.0016147689860699299
46,112,0.8951048951048951,8.36658642909172e-05
46,113,0.8741258741258742,0.0002007130733242317
46,114,0.8041958041958043,0.0016147689860699299
46,115,1.0,0.0
46,116,0.9720279720279721,1.2868115751495034e-07
46,117,0.8391608391608393,0.0006428259886278202
46,118,1.0,0.0
46,119,0.9720279720279721,1.2868115751495034e-07
46,120,0.8391608391608393,0.0006428259886278202
46,121,1.0,0.0
46,122,0.9720279720279721,1.2868115751495034e-07
46,123,0.8391608391608393,0.0006428259886278202
46,124,1.0,0.0
46,125,0.9720279720279721,1.2868115751495034e-07
46,126,0.8391608391608393,0.0006428259886278202
46,127,0.8951048951048951,8.36658642909172e-05
46,128,0.8741258741258742,0.0002007130733242317
46,129,0.8041958041958043,0.0016147689860699299
46,130,0.8951048951048951,8.36658642909172e-05
46,131,0.8741258741258742,0.0002007130733242317
46,132,0.8041958041958043,0.0016147689860699299
46,133,1.0,0.0
46,134,0.9720279720279721,1.2868115751495034e-07
46,135,0.8391608391608393,0.0006428259886278202
46,136,1.0,0.0
46,137,0.9720279720279721,1.2868115751495034e-07
46,138,0.8391608391608393,0.0006428259886278202
46,139,1.0,0.0
46,140,0.9720279720279721,1.2868115751495034e-07
46,141,0.8391608391608393,0.0006428259886278202
